,Unnamed: 0,C_LAT,C_LONG,TYPE,LINK,NOMBRE,GARMINCODE,GIROTIPO,TELEFONO,NOMBRE_VIA,CUADRA,URBANIZACI,DIRECCION,DISTRITO,PROVINCIA,DEPARTAMEN,PAIS,LONGITUDE_x,LATITUDE_x,TOT,orig_ogc_fid,LATITUDE_y,LONGITUDE_y,utm_e,utm_n,population,count_intersections,street_length_avg,street_length_total,streets_per_node_avg,betweenness_centrality_avg,closeness_centrality_avg,clustering_coefficient_avg,street_length_total_ext,primary_length_total_ext,highway_length_total_ext,road_length_total_ext,street_oneway_length_total_ext,fraction_oneway_ext,count_roads_ext,road_lenght_avg_ext,cf,POI_Count,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_RW,N_Est_Services,N_Est_BFA,N_Emp_Mfg,N_Emp_RW,N_Emp_Services,N_Emp_BFA,N_Emp_Tot,fis_score
68,68,-12.195055,-76.952854,Colegio,844,CE Heroes del Alto Cenepa,0x2c05,colegio,,AV 1 DE MAYO,11.0,PJ SECTOR I GRUPO 17 VSA,,VILLA EL SALVADOR,LIMA,LIMA,PERU,-76.952854,-12.195055,"-76.9529, -12.1951",1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,69,-12.195289,-76.95806800000001,Colegio,845,CE Guadalupe,0x2c05,colegio,,AV MODELO,14.0,PJ SECTOR I GRUPO 22A VSA,,VILLA EL SALVADOR,LIMA,LIMA,PERU,-76.95806800000001,-12.195289,"-76.9581, -12.1953",1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,70,-12.170991,-76.968228,Colegio,846,CE 7207 Ramon Castilla,0x2c05,colegio,,AV PROLONGACION CANEVARO,2.0,AH VALLE DE SHARON,,SAN JUAN DE MIRAFLORES,LIMA,LIMA,PERU,-76.968228,-12.170991,"-76.9682, -12.171",1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,71,-12.084437,-77.026273,Colegio,847,Colegio Meliton Carbajal,0x2c05,colegio,,AV PASEO DE LA REPUBLICA,20.0,,,LINCE,LIMA,LIMA,PERU,-77.026273,-12.084437,"-77.0263, -12.0844",1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,72,-12.099122,-77.026678,Colegio,848,Colegio Alfonso Ugarte,0x2c05,colegio,,AV PASEO DE LA REPUBLICA,35.0,UB CHACARILLA DE SANTA CRUZ,,SAN ISIDRO (LIMA),LIMA,LIMA,PERU,-77.026678,-12.099122,"-77.0267, -12.0991",1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,73,-12.066902,-77.06053399999999,Colegio,849,CE Peruano Chino 10 de Octubre,0x2c05,colegio,,PLAZA DE LA BANDERA,,,,BRENA,LIMA,LIMA,PERU,-77.06053399999999,-12.066902,"-77.0605, -12.0669",1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,74,-12.02112,-76.95905400000001,Colegio,850,CE 0089 Campoy,0x2c05,colegio,,AV FRANCISCO BOLOGNESI,,UB EL VALLE 1 ETAPA,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.95905400000001,-12.02112,"-76.9591, -12.0211",1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,75,-12.065000999999999,-77.037772,Colegio,851,CE IDAT,0x2c05,colegio,,ENT ENTRADA A ARENALES,2.0,,,JESUS MARIA,LIMA,LIMA,PERU,-77.037772,-12.065000999999999,"-77.0378, -12.065",1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,76,-12.072322,-77.036397,Colegio,852,IDAT,0x2c05,colegio,,JR PABLO BERMUDEZ,1.0,UB SANTA BEATRIZ,,LIMA,LIMA,LIMA,PERU,-77.036397,-12.072322,"-77.0364, -12.0723",1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,77,-12.081338,-77.022008,Colegio,853,Colegio Reina de las Americas,0x2c05,colegio,,AV CANADA,4.0,UB SANTA CATALINA,,LA VICTORIA (LIMA),LIMA,LIMA,PERU,-77.022008,-12.081338,"-77.022, -12.0813",1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,78,-12.085331,-77.021211,Colegio,854,CE Rosa Perez Liendo,0x2c05,colegio,471-9460,AV CAMPODONICO,4.0,UB SANTA CATALINA,JR FRANCISCO ALMENARA 432,LA VICTORIA (LIMA),LIMA,LIMA,PERU,-77.021211,-12.085331,"-77.0212, -12.0853",1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,79,-12.085204,-77.031307,Colegio,855,CE Republica de Chile,0x2c05,colegio,,AV MILITAR,20.0,,,LINCE,LIMA,LIMA,PERU,-77.031307,-12.085204,"-77.0313, -12.0852",1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80,-12.073832000000001,-76.951426,Colegio,856,Colegio Italiano Antonio Raimondi,0x2c05,colegio,614-9700 / Fax 614-9701,AV LA FONTANA,7.0,UB APROVISA,AV. LA FONTANA 755,LA MOLINA,LIMA,LIMA,PERU,-76.951426,-12.073832000000001,"-76.9514, -12.0738",1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81,-12.021364,-77.051048,Colegio,857,CE Pitagoras,0x2c05,colegio,,AV TUPAC AMARU,5.0,UB INGENIERIA,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.051048,-12.021364,"-77.051, -12.0214",1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,82,-11.965225,-77.055911,Colegio,858,Estados Unidos  (CE),0x2c05,colegio,,AV TUPAC AMARU,4.0,,,COMAS,LIMA,LIMA,PERU,-77.055911,-11.965225,"-77.0559, -11.9652",1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,83,-11.953371,-77.051934,Colegio,859,CE Jesus Obrero,0x2c05,colegio,,AV TUPAC AMARU,12.0,UB HUAQUILLAY,,COMAS,LIMA,LIMA,PERU,-77.051934,-11.953371,"-77.0519, -11.9534",1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,84,-11.953000999999999,-77.050627,Colegio,860,CE Republica de Israel,0x2c05,colegio,,AV PUNO,2.0,PJ PAMPAS DE COMAS SECTOR A,,COMAS,LIMA,LIMA,PERU,-77.050627,-11.953000999999999,"-77.0506, -11.953",1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,85,-11.91654,-77.040764,Colegio,861,Colegio Fe y Alegria 10,0x2c05,colegio,,AV TUPAC AMARU,52.0,,,COMAS,LIMA,LIMA,PERU,-77.040764,-11.91654,"-77.0408, -11.9165",1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,-11.878721,-77.025238,Colegio,862,Colegio Makarenko,0x2c05,colegio,,AV CAMINO REAL,3.0,ASOC NICANOR ARTEAGA ORREGO,,CARABAYLLO,LIMA,LIMA,PERU,-77.025238,-11.878721,"-77.0252, -11.8787",1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,87,-12.058411,-77.048372,Colegio,863,CE La Salle,0x2c05,colegio,,AV ARICA,7.0,,,BRENA,LIMA,LIMA,PERU,-77.048372,-12.058411,"-77.0484, -12.0584",1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,88,-12.100427999999999,-76.792111,Colegio,864,CE Peruano Chino 10 de Octubre,0x2c05,colegio,,AV NUEVA TOLEDO,,,,CIENEGUILLA,LIMA,LIMA,PERU,-76.792111,-12.100427999999999,"-76.7921, -12.1004",1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,89,-12.080486,-77.07494100000001,Colegio,865,CE Bartolome Herrera,0x2c05,colegio,,AV LA MARINA,12.0,,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.07494100000001,-12.080486,"-77.0749, -12.0805",1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,90,-12.095647,-77.07297700000001,Colegio,866,CE San Gabriel,0x2c05,colegio,,JR TACNA,3.0,,,MAGDALENA DEL MAR,LIMA,LIMA,PERU,-77.07297700000001,-12.095647,"-77.073, -12.0956",1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,91,-12.092029,-77.079778,Colegio,867,Casa de la Cultura,0x2c05,colegio,,AV FEDERICO GALLESI,4.0,,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.079778,-12.092029,"-77.0798, -12.092",1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,92,-12.082576,-77.07846500000001,Colegio,868,Colegio Peruano Chino Juan XXIII,0x2c05,colegio,,CA RAMON CASTILLA,8.0,UB SANTA FLORENCIA,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.07846500000001,-12.082576,"-77.0785, -12.0826",1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,93,-12.084633,-77.075129,Colegio,869,CE Jorge Castro Harrison,0x2c05,colegio,,CA CASTRO HARRINSON,1.0,,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.075129,-12.084633,"-77.0751, -12.0846",1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,-12.08287,-77.07415999999999,Colegio,870,CE Maximo Gorky,0x2c05,colegio,,CA CASTRO HARRINSON,3.0,,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.07415999999999,-12.08287,"-77.0742, -12.0829",1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,95,-12.065945,-77.097474,Colegio,871,Colegio Trento,0x2c05,colegio,719-4942,AV FAUCETT,5.0,UB MARANGA 6TA ETAPA,AV. FAUCETT 417,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.097474,-12.065945,"-77.0975, -12.0659",1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96,-12.038916,-77.090541,Colegio,872,Colegio Santa Angela Nerici,0x2c05,colegio,,AV LOPEZ PAZOS,8.0,,,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,PERU,-77.090541,-12.038916,"-77.0905, -12.0389",1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97,-11.944075999999999,-77.088512,Colegio,873,Colegio PNP,0x2c05,colegio,,AV SANTA CRUZ,2.0,UB SAN DIEGO,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.088512,-11.944075999999999,"-77.0885, -11.9441",1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,98,-12.029107000000002,-77.044535,Colegio,874,CEN San Martin,0x2c05,colegio,,AV CAQUETA,15.0,UB PI�ONATE,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.044535,-12.029107000000002,"-77.0445, -12.0291",1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,-12.030774000000001,-77.046155,Colegio,875,Colegio,0x2c05,colegio,,AV MIGUEL GRAU,3.0,ASOC PUENTE DEL EJERCITO 2 ETAPA,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.046155,-12.030774000000001,"-77.0462, -12.0308",1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100,-12.032708999999999,-76.956731,Colegio,876,Instituto Emilia Barcia Bonifatti,0x2c05,colegio,,AV HUAROCHIRI,,UB PACASMAYO,,SANTA ANITA,LIMA,LIMA,PERU,-76.956731,-12.032708999999999,"-76.9567, -12.0327",1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101,-12.047201,-76.9705,Colegio,877,Colegio Abraham Valdelomar,0x2c05,colegio,,CA MANUEL DE LA TORRE,,UB LOS FICUS,,SANTA ANITA,LIMA,LIMA,PERU,-76.9705,-12.047201,"-76.9705, -12.0472",1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,102,-12.177928999999999,-76.939482,Colegio,878,CE Jose Abelardo Quinones,0x2c05,colegio,,AV TRIUNFO,1.0,,,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,PERU,-76.939482,-12.177928999999999,"-76.9395, -12.1779",1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,103,-12.089006,-77.05386999999999,Colegio,879,CEI 098 - Jardin,0x2c05,colegio,,RESIDENCIAL SAN FELIPE,,RES SAN FELIPE,,JESUS MARIA,LIMA,LIMA,PERU,-77.05386999999999,-12.089006,"-77.0539, -12.089",1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,104,-12.080255000000001,-77.074446,Colegio,880,CE Andres Bello,0x2c05,colegio,,AV LA MARINA,12.0,,,PUEBLO LIBRE (LIMA),LIMA,LIMA,PERU,-77.074446,-12.080255000000001,"-77.0744, -12.0803",1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,105,-12.111074,-77.02906,Colegio,881,CE Villa Maria,0x2c05,colegio,4450547 / 4453592 / Fax: 4447716,AV PETIT THOUARS,48.0,,CALLE CONTRALMIRANTE MONTERO 225,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.02906,-12.111074,"-77.0291, -12.1111",1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,106,-12.049739,-77.050731,Colegio,882,Colegio Patrocinio de San Jose,0x2c05,colegio,,JR ZORRITOS,9.0,UB CHACRA COLORADA,,BRENA,LIMA,LIMA,PERU,-77.050731,-12.049739,"-77.0507, -12.0497",1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,107,-12.059989999999999,-77.054519,Colegio,883,CE Mariano Melgar,0x2c05,colegio,,JR NAPO,10.0,UB AZCONA,,BRENA,LIMA,LIMA,PERU,-77.054519,-12.059989999999999,"-77.0545, -12.06",1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,108,-12.040712,-77.043581,Colegio,884,Colegio Pedro Coronado,0x2c05,colegio,,AV ALFONSO UGARTE,1.0,,,LIMA,LIMA,LIMA,PERU,-77.043581,-12.040712,"-77.0436, -12.0407",1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,109,-12.084465,-77.019743,Colegio,885,CE Victor Andres Belaunde,0x2c05,colegio,,AV SAN EUGENIO,6.0,UB SANTA CATALINA,,LA VICTORIA (LIMA),LIMA,LIMA,PERU,-77.019743,-12.084465,"-77.0197, -12.0845",1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,110,-12.034426,-77.094319,Colegio,886,CE Mixto Isabel Chimpu Ocllo,0x2c05,colegio,,JR CUSCO,40.0,RES AEROPUERTO,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.094319,-12.034426,"-77.0943, -12.0344",1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,-12.06165,-77.042991,Colegio,887,Colegio Salesiano,0x2c05,colegio,,AV BRASIL,2.0,,,BRENA,LIMA,LIMA,PERU,-77.042991,-12.06165,"-77.043, -12.0617",1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,112,-11.977471000000001,-77.080736,Colegio,888,CE Santos Arcangel,0x2c05,colegio,,AV NARANJAL,13.0,UB PARQUE DEL NARANJAL 2 ETAPA,,LOS OLIVOS (LIMA),LIMA,LIMA,PERU,-77.080736,-11.977471000000001,"-77.0807, -11.9775",1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,113,-11.987919999999999,-77.09791,Colegio,889,CE Ricardo Palma,0x2c05,colegio,,,,ASOC PARAISO FLORIDO 1 ETAPA,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.09791,-11.987919999999999,"-77.0979, -11.9879",1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114,-12.022310000000001,-77.010869,Colegio,890,Colegio Fe y Alegria 4,0x2c05,colegio,,CA LIQUENES,5.0,UB LAS FLORES,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.010869,-12.022310000000001,"-77.0109, -12.0223",1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,-11.989607000000001,-77.015111,Colegio,891,CE San Vicente,0x2c05,colegio,,AV CANTO GRANDE,24.0,UB ELISABETH,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.015111,-11.989607000000001,"-77.0151, -11.9896",1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,-11.969861,-77.005269,Colegio,892,CE San Rafael,0x2c05,colegio,,AV CANTO GRANDE,36.0,UB LOS JAZMINES,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.005269,-11.969861,"-77.0053, -11.9699",1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,-11.960123,-76.98429,Colegio,893,CEP Arquimedes,0x2c05,colegio,,AV HEROES DEL CENEPA ESTE,,UB MARISCAL CACERES SECTOR 2 BARRIO 1 GRUPO RESIDENCIAL A,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.98429,-11.960123,"-76.9843, -11.9601",1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,-11.965958,-76.987623,Colegio,894,CE Parroquial San Pedro,0x2c05,colegio,,AV CENTRAL,5.0,AH LAS MAGNOLIAS,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.987623,-11.965958,"-76.9876, -11.966",1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,119,-11.984296,-76.993895,Colegio,895,CE Huaman Poma de Ayala,0x2c05,colegio,,AV SANTA ROSA SUR,9.0,UB VILLA HUANTA,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.993895,-11.984296,"-76.9939, -11.9843",1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120,-11.98254,-77.011188,Colegio,896,CE El Milagro,0x2c05,colegio,,AV SOL,1.0,UB CANTO GRANDE ETAPA 3,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.011188,-11.98254,"-77.0112, -11.9825",1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,121,-12.068480000000001,-77.006375,Colegio,897,Colegio Pedro Labarte,0x2c05,colegio,,AV MEXICO,20.0,UB APOLO,,LA VICTORIA (LIMA),LIMA,LIMA,PERU,-77.006375,-12.068480000000001,"-77.0064, -12.0685",1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,122,-12.077832,-76.998357,Colegio,898,CE Los Educadores,0x2c05,colegio,,AV DEL AIRE,12.0,UB LA VI�A,,SAN LUIS (LIMA),LIMA,LIMA,PERU,-76.998357,-12.077832,"-76.9984, -12.0778",1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,123,-12.031466,-77.037872,Colegio,899,Colegio Ricardo Bentin,0x2c05,colegio,,,,,,RIMAC,LIMA,LIMA,PERU,-77.037872,-12.031466,"-77.0379, -12.0315",1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,124,-12.034827,-77.030163,Colegio,900,Colegio Especial Ricardo Bentin,0x2c05,colegio,,AV GUARDIA REPUBLICANA,3.0,AH HUERTA SANTA ROSA,,RIMAC,LIMA,LIMA,PERU,-77.030163,-12.034827,"-77.0302, -12.0348",2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,125,-11.934700999999999,-77.055897,Colegio,901,CE San Francisco Solano,0x2c05,colegio,,AV VICTOR A BELAUNDE OESTE,8.0,UB CHACRA CERRO,,COMAS,LIMA,LIMA,PERU,-77.055897,-11.934700999999999,"-77.0559, -11.9347",2120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,126,-11.93155,-77.05637,Colegio,902,CE Moss Kanter,0x2c05,colegio,,PJE PABLO SACO OLIVEROS,2.0,UB EL RETABLO 4 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.05637,-11.93155,"-77.0564, -11.9316",2123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,127,-11.920772999999999,-77.042238,Colegio,903,CE San Ignacio de Comas 2,0x2c05,colegio,,AV TUPAC AMARU,48.0,UB A�O NUEVO ZONA D,,COMAS,LIMA,LIMA,PERU,-77.042238,-11.920772999999999,"-77.0422, -11.9208",2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,128,-11.906851,-77.035525,Colegio,904,CE San Felipe,0x2c05,colegio,,AV SAN FELIPE,2.0,UB SAN FELIPE I ETAPA,,COMAS,LIMA,LIMA,PERU,-77.035525,-11.906851,"-77.0355, -11.9069",2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,129,-11.901515,-77.03931899999999,Colegio,905,CE Bertold Brecht,0x2c05,colegio,,AV SAN FELIPE,7.0,UB SAN FELIPE II ETAPA SECTOR A,,COMAS,LIMA,LIMA,PERU,-77.03931899999999,-11.901515,"-77.0393, -11.9015",2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130,-11.895716,-77.037649,Colegio,906,CE San Ignacio de Carabayllo,0x2c05,colegio,,AV UNIVERSITARIA,4.0,UB TUNGASUCA 1 ETAPA,,CARABAYLLO,LIMA,LIMA,PERU,-77.037649,-11.895716,"-77.0376, -11.8957",2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,131,-12.211564,-76.909278,Colegio,907,CE Juan Gerrero Quimper,0x2c05,colegio,,AV MARIA QUIMPER,,UB JOSE GALVEZ,,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,PERU,-76.909278,-12.211564,"-76.9093, -12.2116",2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,132,-11.928847,-77.05568000000001,Colegio,908,CE Huntec,0x2c05,colegio,,AV MICAELA BASTIDAS,,ASOC VIRGEN DEL ROSARIO,,COMAS,LIMA,LIMA,PERU,-77.05568000000001,-11.928847,"-77.0557, -11.9288",2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,133,-11.934173,-77.061475,Colegio,909,CE 8170,0x2c05,colegio,,CA CALLE 21,,UB EL RETABLO 3 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.061475,-11.934173,"-77.0615, -11.9342",2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,-12.005932000000001,-77.050377,Colegio,910,CE Pronei El Volante Mis Primeros Pasos,0x2c05,colegio,,AV EUCALIPTOS,,AH LA MELCHORITA,,INDEPENDENCIA (LIMA),LIMA,LIMA,PERU,-77.050377,-12.005932000000001,"-77.0504, -12.0059",2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,-12.005381,-77.050995,Colegio,911,Colegio,0x2c05,colegio,,AV EUCALIPTUS,,UB LAS VIOLETAS ZONA D,,INDEPENDENCIA (LIMA),LIMA,LIMA,PERU,-77.050995,-12.005381,"-77.051, -12.0054",2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,136,-12.003444,-77.052764,Colegio,912,CE El Ermitano,0x2c05,colegio,,AV LOS EUCALIPTUS,,UB LAS VIOLETAS ZONA D,,INDEPENDENCIA (LIMA),LIMA,LIMA,PERU,-77.052764,-12.003444,"-77.0528, -12.0034",2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,137,-12.001284,-77.053214,Colegio,913,CE Americana,0x2c05,colegio,,AV JAZMINES,1.0,UB LAS VIOLETAS ZONA E,,INDEPENDENCIA (LIMA),LIMA,LIMA,PERU,-77.053214,-12.001284,"-77.0532, -12.0013",2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,138,-11.992794,-77.05149300000001,Colegio,914,CE Fray Pedro Luis Urraca,0x2c05,colegio,,AV 17 DE NOVIEMBRE,3.0,PJ INDEPENDENCIA O PAMPA DE LA CUEVA,,INDEPENDENCIA (LIMA),LIMA,LIMA,PERU,-77.05149300000001,-11.992794,"-77.0515, -11.9928",2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,139,-11.94213,-77.03128000000001,Colegio,915,CE Luz y Esperanza,0x2c05,colegio,,,,,,COMAS,LIMA,LIMA,PERU,-77.03128000000001,-11.94213,"-77.0313, -11.9421",2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,140,-11.925402,-77.038905,Colegio,916,Colegio Suecia,0x2c05,colegio,,,,,,COMAS,LIMA,LIMA,PERU,-77.038905,-11.925402,"-77.0389, -11.9254",2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141,-11.929694999999999,-77.056764,Colegio,917,CE 2005,0x2c05,colegio,,AV RETABLO,9.0,UB EL RETABLO 4 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.056764,-11.929694999999999,"-77.0568, -11.9297",2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,142,-11.933539999999999,-77.05948000000001,Colegio,918,CE Madre Teresa de la Cruz,0x2c05,colegio,,,,UB EL RETABLO 3 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.05948000000001,-11.933539999999999,"-77.0595, -11.9335",2286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,143,-11.935927000000001,-77.058738,Colegio,919,CE San Vicente,0x2c05,colegio,,,,UB EL RETABLO 2 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.058738,-11.935927000000001,"-77.0587, -11.9359",2287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,144,-11.938512,-77.061651,Colegio,920,CE Rene Descartes,0x2c05,colegio,,AV RETABLO,1.0,UB EL RETABLO 3 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.061651,-11.938512,"-77.0617, -11.9385",2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,-11.945133,-77.063438,Colegio,921,Centro Educativo Ocupacional,0x2c05,colegio,,CA VICENTE ANGULO,,UB SANTA LUZMILA,,COMAS,LIMA,LIMA,PERU,-77.063438,-11.945133,"-77.0634, -11.9451",2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,-11.912966,-77.052229,Colegio,922,CEP Santo Domingo,0x2c05,colegio,,AV INCAS,6.0,UB EL PINAR PARCELA G,,COMAS,LIMA,LIMA,PERU,-77.052229,-11.912966,"-77.0522, -11.913",2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,-11.924377,-77.05277099999999,Colegio,923,CEN Tamayo,0x2c05,colegio,,,,COOP PRIMAVERA,,COMAS,LIMA,LIMA,PERU,-77.05277099999999,-11.924377,"-77.0528, -11.9244",2302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,-11.929952,-77.049683,Colegio,924,CE 2020,0x2c05,colegio,,,,UB SAN AGUSTIN 2 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.049683,-11.929952,"-77.0497, -11.93",2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,-11.952045,-77.050838,Colegio,925,Colegio Carlos Wiese,0x2c05,colegio,,AV TUPAC AMARU,15.0,PJ PAMPAS DE COMAS SECTOR A,,COMAS,LIMA,LIMA,PERU,-77.050838,-11.952045,"-77.0508, -11.952",2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
